wave,flux
5488.51025390625,5.959909682939637e-17
5489.76025390625,6.000958621043079e-17
5491.01025390625,6.011112500575804e-17
5492.26025390625,6.057825981168927e-17
5493.51025390625,5.98073295472343e-17
5494.76025390625,6.03259528163694e-17
5496.01025390625,5.995696246568212e-17
5497.26025390625,5.916306482624558e-17
5498.51025390625,5.945903703452057e-17
5499.76025390625,6.003319277205556e-17
5501.01025390625,5.893254726424306e-17
5502.26025390625,5.851119031107201e-17
5503.51025390625,5.914349207118772e-17
5504.76025390625,5.988842621655734e-17
5506.01025390625,5.898010592824108e-17
5507.26025390625,5.909368118919517e-17
5508.51025390625,6.066388672450804e-17
5509.76025390625,6.033530735346956e-17
5511.01025390625,5.97819673289173e-17
5512.26025390625,5.87132798784364e-17
5513.51025390625,5.848791290398364e-17
5514.76025390625,5.912725890076835e-17
5516.01025390625,6.009576086425781e-17
5517.26025390625,6.051522115225162e-17
5518.51025390625,6.053764669396742e-17
5519.76025390625,6.05019675672999e-17
5521.01025390625,6.064045975825471e-17
5522.26025390625,6.063776206538362e-17
5523.51025390625,6.044763545889225e-17
5524.76025390625,6.00443151233601e-17
5526.01025390625,5.903137533857238e-17
5527.26025390625,5.75929409110591e-17
5528.51025390625,5.645394799804688e-17
5529.76025390625,5.814937908014262e-17
5531.01025390625,6.001322855132481e-17
5532.26025390625,5.998534012013562e-17
5533.51025390625,5.961320100489203e-17
5534.76025390625,5.89006373705594e-17
5536.01025390625,5.866273118159456e-17
5537.26025390625,5.97940776102318e-17
5538.51025390625,5.987842254293189e-17
5539.76025390625,5.988952253809515e-17
5541.01025390625,6.003524760926445e-17
5542.26025390625,5.975492432677071e-17
5543.51025390625,5.952316601447339e-17
5544.76025390625,5.949915676246498e-17
5546.01025390625,5.99319669005196e-17
5547.26025390625,5.990043015850715e-17
5548.51025390625,6.020490202245173e-17
5549.76025390625,6.061233467533903e-17
5551.01025390625,5.999220261598982e-17
5552.26025390625,5.99188079949145e-17
5553.51025390625,5.971199002593418e-17
5554.76025390625,5.901971218008366e-17
5556.01025390625,5.915028488677403e-17
5557.26025390625,5.954587046382112e-17
5558.51025390625,5.95329445409235e-17
5559.76025390625,5.977859344827905e-17
5561.01025390625,5.985545899243624e-17
5562.26025390625,5.908214921368292e-17
5563.51025390625,5.878346385912626e-17
5564.76025390625,5.875887950393389e-17
5566.01025390625,5.861250644669443e-17
5567.26025390625,5.884370349236255e-17
5568.51025390625,5.887497071694428e-17
5569.76025390625,5.765075852534455e-17
5571.01025390625,5.868970851451946e-17
5572.26025390625,5.7700601184773e-17
5573.51025390625,5.778194824909714e-17
5574.76025390625,5.936570201024469e-17
5576.01025390625,5.847427354344781e-17
5577.26025390625,5.509909124295217e-17
5578.51025390625,5.667976424076872e-17
5579.76025390625,6.026131381168005e-17
5581.01025390625,5.908880854538252e-17
5582.26025390625,5.871119111834833e-17
5583.51025390625,5.894443796409751e-17
5584.76025390625,5.937107842902418e-17
5586.01025390625,5.796594815351378e-17
5587.26025390625,5.552794533898695e-17
5588.51025390625,5.559455420267357e-17
5589.76025390625,5.632365242666568e-17
5591.01025390625,5.783580198583063e-17
5592.26025390625,5.839702085559773e-17
5593.51025390625,5.745957163454451e-17
5594.76025390625,5.69664260023585e-17
5596.01025390625,5.790530138354032e-17
5597.26025390625,5.853231316447707e-17
5598.51025390625,5.722774737318507e-17
5599.76025390625,5.711174347038989e-17
5601.01025390625,5.707749417286999e-17
5602.26025390625,5.603702135424345e-17
5603.51025390625,5.647655074094377e-17
5604.76025390625,5.844325077503132e-17
5606.01025390625,5.946778923063458e-17
5607.26025390625,5.928449890827683e-17
5608.51025390625,5.955254434722325e-17
5609.76025390625,5.896744691093013e-17
5611.01025390625,5.924170916057082e-17
5612.26025390625,5.868742448799565e-17
5613.51025390625,5.883412461651496e-17
5614.76025390625,5.669620962351673e-17
5616.01025390625,5.5246611459408167e-17
5617.26025390625,5.661481560818653e-17
5618.51025390625,5.844253674661888e-17
5619.76025390625,5.83993732875608e-17
5621.01025390625,5.843737306875553e-17
5622.26025390625,5.858341858831441e-17
5623.51025390625,5.775300954566811e-17
5624.76025390625,5.703948742675781e-17
5626.01025390625,5.77006557536575e-17
5627.26025390625,5.822954447159678e-17
5628.51025390625,5.892837972504237e-17
5629.76025390625,5.901938342976121e-17
5631.01025390625,5.930566009982128e-17
5632.26025390625,5.9300245716023e-17
5633.51025390625,5.873753793968345e-17
5634.76025390625,5.862472567921765e-17
5636.01025390625,5.8623647547308e-17
5637.26025390625,5.795161481979657e-17
5638.51025390625,5.773601458740234e-17
5639.76025390625,5.792839524639777e-17
5641.01025390625,5.766256661008439e-17
5642.26025390625,5.760997100484596e-17
5643.51025390625,5.81041056242169e-17
5644.76025390625,5.8546924410838e-17
5646.01025390625,5.853495703470482e-17
5647.26025390625,5.875246465949292e-17
5648.51025390625,5.879470983771558e-17
5649.76025390625,5.841382598876954e-17
5651.01025390625,5.845284855565484e-17
5652.26025390625,5.830715597706921e-17
5653.51025390625,5.861192350797833e-17
5654.76025390625,5.770104299063053e-17
5656.01025390625,5.679039079198297e-17
5657.26025390625,5.683598478957843e-17
5658.51025390625,5.5098396274782574e-17
5659.76025390625,5.594081019218013e-17
5661.01025390625,5.753067971053213e-17
5662.26025390625,5.718413623162036e-17
5663.51025390625,5.698260360890514e-17
5664.76025390625,5.792524530029297e-17
5666.01025390625,5.82962067226194e-17
5667.26025390625,5.78554447631836e-17
